ProviderID,PotentialFraud,Total_Claims,Unique_Patients,Total_Paid,Avg_Paid_Per_Claim,Max_Claim_Amount,Inpatient_Claims,Outpatient_Claims,Fraud_Reimbursed_Amt,Legit_Reimbursed_Amt,Fraud_Rate_Pct
PRV53078,No,1,1,70,70,70,0,1,0,70,0
PRV57112,No,31,31,251210,8103.55,41000,30,1,0,251210,0
PRV57351,No,1,1,14000,14000,14000,0,1,0,14000,0
PRV57560,No,1,1,9000,9000,9000,1,0,0,9000,0
PRV51929,No,13,13,74500,5730.77,22000,8,5,0,74500,0
PRV56470,No,5,4,28000,5600,11000,5,0,0,28000,0
PRV51063,No,3,3,2590,863.33,2500,0,3,0,2590,0
PRV53878,No,5,5,35000,7000,17000,5,0,0,35000,0
PRV54378,No,18,16,187000,10388.89,32000,18,0,0,187000,0
PRV53305,No,1,1,14000,14000,14000,1,0,0,14000,0
PRV55462,Yes,415,323,4268180,10284.77,57000,386,29,4268180,0,100
PRV51005,Yes,11,4,5770,524.55,2600,0,11,5770,0,100
PRV56570,No,14,13,148040,10574.29,39000,13,1,0,148040,0
PRV57303,No,13,12,95900,7376.92,23000,11,2,0,95900,0
PRV56576,No,4,2,4220,1055,4000,1,3,0,4220,0
PRV52970,No,1,1,4000,4000,4000,1,0,0,4000,0
PRV57193,No,3,3,180,60,100,0,3,0,180,0
PRV56045,No,9,3,2660,295.56,1500,0,9,0,2660,0
PRV51081,No,16,11,79430,4964.38,48000,6,10,0,79430,0
PRV51598,No,69,68,680110,9856.67,57000,61,8,0,680110,0
PRV53993,No,6,3,2380,396.67,2200,0,6,0,2380,0
PRV57128,No,2,2,2200,1100,2000,0,2,0,2200,0
PRV52862,No,56,48,431000,7696.43,36000,56,0,0,431000,0
PRV55791,No,10,10,129000,12900,33000,10,0,0,129000,0
PRV52865,No,6,6,70000,11666.67,38000,6,0,0,70000,0
PRV51496,No,7,5,3370,481.43,1200,0,7,0,3370,0
PRV52467,Yes,10,9,169140,16914,123000,8,2,169140,0,100
PRV53317,No,5,4,45000,9000,19000,5,0,0,45000,0
PRV51300,No,7,5,93000,13285.71,30000,7,0,0,93000,0
PRV51926,No,1,1,1800,1800,1800,0,1,0,1800,0
PRV53871,No,28,16,5710,203.93,1100,0,28,0,5710,0
PRV57259,No,6,2,1470,245,900,0,6,0,1470,0
PRV54399,Yes,18,16,162470,9026.11,32000,13,5,162470,0,100
PRV51072,No,14,14,72100,5150,14000,12,2,0,72100,0
PRV53225,No,49,47,415300,8475.51,30000,49,0,0,415300,0
PRV54819,No,23,21,158000,6869.57,20000,23,0,0,158000,0
PRV56775,No,3,3,28000,9333.33,15000,3,0,0,28000,0
PRV53467,No,1,1,10,10,10,0,1,0,10,0
PRV52313,No,21,8,5090,242.38,1800,0,21,0,5090,0
PRV56049,No,4,3,250,62.5,100,0,4,0,250,0
PRV51011,No,6,4,5950,991.67,5000,1,5,0,5950,0
PRV57217,No,10,10,107100,10710,27000,9,1,0,107100,0
PRV55404,No,3,2,300,100,200,0,3,0,300,0
PRV55909,No,1,1,100,100,100,0,1,0,100,0
PRV56823,No,1,1,1300,1300,1300,0,1,0,1300,0
PRV54242,No,4,4,28000,7000,12000,4,0,0,28000,0
PRV56428,Yes,9,8,99030,11003.33,32000,8,1,99030,0,100
PRV51542,Yes,94,79,950600,10112.77,74000,93,1,950600,0,100
PRV53943,No,8,8,63000,7875,28000,8,0,0,63000,0
PRV54968,No,11,9,112200,10200,57000,10,1,0,112200,0
PRV56614,No,15,14,125000,8333.33,27000,15,0,0,125000,0
PRV54149,Yes,5,3,32000,6400,8000,5,0,32000,0,100
PRV54254,No,2,1,140,70,80,0,2,0,140,0
PRV56721,No,2,2,330,165,300,0,2,0,330,0
PRV56547,No,7,7,60000,8571.43,20000,7,0,0,60000,0
PRV53990,No,5,4,43000,8600,12000,5,0,0,43000,0
PRV51267,No,3,3,9090,3030,6000,2,1,0,9090,0
PRV54535,No,1,1,10,10,10,0,1,0,10,0
PRV55029,No,19,19,135560,7134.74,22000,14,5,0,135560,0
PRV52392,No,13,8,53340,4103.08,17000,5,8,0,53340,0
PRV54924,No,24,22,235160,9798.33,41000,21,3,0,235160,0
PRV52119,Yes,17,17,193200,11364.71,35000,16,1,193200,0,100
PRV52003,No,77,68,778000,10103.9,57000,77,0,0,778000,0
PRV57181,No,15,1,2610,174,1100,0,15,0,2610,0
PRV54656,No,3,3,110,36.67,80,0,3,0,110,0
PRV56221,No,25,21,142520,5700.8,48000,18,7,0,142520,0
PRV53831,No,1,1,200,200,200,0,1,0,200,0
PRV54680,Yes,18,17,257000,14277.78,57000,18,0,257000,0,100
PRV52606,No,3,2,80,26.67,50,0,3,0,80,0
PRV53444,No,10,9,97000,9700,21000,10,0,0,97000,0
PRV56075,No,1,1,30,30,30,0,1,0,30,0
PRV52141,No,21,11,19190,913.81,10000,3,18,0,19190,0
PRV52633,No,10,6,2250,225,900,0,10,0,2250,0
PRV57715,No,62,48,476210,7680.81,57000,42,20,0,476210,0
PRV53381,No,13,11,134140,10318.46,22000,11,2,0,134140,0
PRV54644,Yes,23,22,197300,8578.26,57000,22,1,197300,0,100
PRV52890,No,4,4,29000,7250,12000,4,0,0,29000,0
PRV56216,No,19,14,5140,270.53,3300,0,19,0,5140,0
PRV54918,Yes,77,65,833790,10828.44,83000,71,6,833790,0,100
PRV55554,No,2,2,140,70,100,0,2,0,140,0
PRV55654,No,10,9,1050,105,500,0,10,0,1050,0
PRV52623,No,18,15,148640,8257.78,57000,10,8,0,148640,0
PRV51474,No,42,38,400480,9535.24,25000,41,1,0,400480,0
PRV56705,No,4,4,56000,14000,38000,4,0,0,56000,0
PRV53050,No,2,2,3000,1500,3000,2,0,0,3000,0
PRV55104,No,1,1,200,200,200,0,1,0,200,0
PRV52092,No,13,13,104010,8000.77,18000,12,1,0,104010,0
PRV56557,No,1,1,40,40,40,0,1,0,40,0
PRV56490,No,11,11,78000,7090.91,19000,11,0,0,78000,0
PRV57761,No,3,3,400,133.33,200,0,3,0,400,0
PRV54638,No,6,6,82000,13666.67,41000,6,0,0,82000,0
PRV56598,No,2,2,1360,680,1300,0,2,0,1360,0
PRV56103,Yes,68,55,677000,9955.88,57000,68,0,677000,0,100
PRV51536,No,4,4,37000,9250,11000,4,0,0,37000,0
PRV53356,No,1,1,0,0,0,0,1,0,0,0
PRV54891,No,6,5,72000,12000,35000,6,0,0,72000,0
PRV55134,No,1,1,11000,11000,11000,1,0,0,11000,0
PRV55433,Yes,34,32,333800,9817.65,57000,32,2,333800,0,100
PRV53779,No,3,3,770,256.67,700,0,3,0,770,0
PRV56837,No,3,3,890,296.67,800,0,3,0,890,0
PRV53408,No,10,10,74000,7400,12000,10,0,0,74000,0
PRV53877,No,2,2,20,10,10,0,2,0,20,0
PRV52127,No,6,6,72060,12010,51000,5,1,0,72060,0
PRV52599,No,18,7,14240,791.11,3300,0,18,0,14240,0
PRV55477,No,1,1,70,70,70,0,1,0,70,0
PRV53651,No,2,2,130,65,100,0,2,0,130,0
PRV55172,Yes,57,49,713530,12518.07,125000,55,2,713530,0,100
PRV53104,No,28,21,239500,8553.57,57000,28,0,0,239500,0
PRV57530,No,56,55,392250,7004.46,31000,52,4,0,392250,0
PRV51518,No,6,6,33060,5510,19000,5,1,0,33060,0
PRV55765,No,2,2,15000,7500,12000,2,0,0,15000,0
PRV51201,No,4,3,410,102.5,200,0,4,0,410,0
PRV56392,Yes,6,2,38000,6333.33,11000,6,0,38000,0,100
PRV55775,No,1,1,10000,10000,10000,1,0,0,10000,0
PRV56466,No,2,2,360,180,300,0,2,0,360,0
PRV56541,Yes,54,53,584000,10814.81,57000,54,0,584000,0,100
PRV54347,No,1,1,200,200,200,0,1,0,200,0
PRV51792,No,6,2,1460,243.33,800,0,6,0,1460,0
PRV57335,Yes,9,6,39400,4377.78,28000,3,6,39400,0,100
PRV57573,No,1,1,30,30,30,0,1,0,30,0
PRV51638,No,2,2,18000,9000,11000,2,0,0,18000,0
PRV51688,No,2,2,22000,11000,18000,2,0,0,22000,0
PRV56792,No,1,1,10,10,10,0,1,0,10,0
PRV57149,No,7,5,210,30,70,0,7,0,210,0
PRV51690,No,17,13,57880,3404.71,11000,7,10,0,57880,0
PRV54879,Yes,63,51,590600,9374.6,57000,60,3,590600,0,100
PRV55042,No,8,7,84200,10525,29000,8,0,0,84200,0
PRV54051,No,5,5,38000,7600,13000,5,0,0,38000,0
PRV51553,No,7,7,36600,5228.57,13000,6,1,0,36600,0
PRV55850,No,21,21,348150,16578.57,87000,18,3,0,348150,0
PRV54510,No,5,3,810,162,500,0,5,0,810,0
PRV53918,Yes,96,43,26040,271.25,3300,0,96,26040,0,100
PRV54611,No,2,2,4070,2035,4000,1,1,0,4070,0
PRV54209,Yes,23,22,146730,6379.57,29000,20,3,146730,0,100
PRV52148,No,42,41,341000,8119.05,30000,42,0,0,341000,0
PRV54074,Yes,24,24,319040,13293.33,58000,23,1,319040,0,100
PRV57176,No,7,7,29320,4188.57,11000,4,3,0,29320,0
PRV55140,No,9,9,85000,9444.44,39000,9,0,0,85000,0
PRV55520,No,4,2,580,145,200,0,4,0,580,0
PRV56179,No,1,1,8000,8000,8000,1,0,0,8000,0
PRV53386,No,2,1,530,265,500,0,2,0,530,0
PRV51934,No,6,6,420,70,200,0,6,0,420,0
PRV56438,Yes,66,62,799600,12115.15,57000,64,2,799600,0,100
PRV51824,No,10,9,59900,5990,10000,10,0,0,59900,0
PRV52136,No,43,43,363600,8455.81,58000,40,3,0,363600,0
PRV52621,No,25,22,176200,7048,19000,24,1,0,176200,0
PRV51596,No,4,4,33700,8425,17000,3,1,0,33700,0
PRV56585,No,4,4,25000,6250,12000,4,0,0,25000,0
PRV51414,No,3,3,28000,9333.33,17000,3,0,0,28000,0
PRV54350,Yes,147,101,1083420,7370.2,98000,105,42,1083420,0,100
PRV54379,No,30,27,247600,8253.33,35000,28,2,0,247600,0
PRV51238,No,8,8,132000,16500,33000,8,0,0,132000,0
PRV55381,No,20,20,166000,8300,32000,20,0,0,166000,0
PRV53590,No,7,7,96000,13714.29,53000,7,0,0,96000,0
PRV53885,No,6,6,48900,8150,15000,6,0,0,48900,0
PRV55479,No,8,5,2950,368.75,1900,0,8,0,2950,0
PRV51803,No,3,3,33200,11066.67,21000,2,1,0,33200,0
PRV56647,Yes,124,105,1274690,10279.76,44000,121,3,1274690,0,100
PRV54988,No,1,1,100,100,100,0,1,0,100,0
PRV51427,No,6,6,38060,6343.33,11000,5,1,0,38060,0
PRV55701,No,7,1,920,131.43,300,0,7,0,920,0
PRV55832,No,49,45,419480,8560.82,30000,45,4,0,419480,0
PRV56408,No,3,3,63000,21000,57000,3,0,0,63000,0
PRV55490,No,19,17,152000,8000,17000,19,0,0,152000,0
PRV55150,No,4,4,19000,4750,9000,4,0,0,19000,0
PRV56120,No,4,4,36000,9000,21000,4,0,0,36000,0
PRV55163,Yes,8,5,15580,1947.5,13000,1,7,15580,0,100
PRV52845,No,9,9,218020,24224.44,118000,8,1,0,218020,0
PRV51128,No,6,4,90020,15003.33,29000,5,1,0,90020,0
PRV51588,No,4,3,58050,14512.5,39000,3,1,0,58050,0
PRV54450,No,1,1,100,100,100,0,1,0,100,0
PRV54273,No,4,3,440,110,300,0,4,0,440,0
PRV55768,No,3,1,230,76.67,200,0,3,0,230,0
PRV52656,No,36,23,9220,256.11,3020,0,36,0,9220,0
PRV51556,No,12,12,120500,10041.67,30000,10,2,0,120500,0
PRV56630,Yes,66,52,573440,8688.48,50000,63,3,573440,0,100
PRV54904,No,1,1,2200,2200,2200,0,1,0,2200,0
PRV51583,No,2,2,15000,7500,15000,2,0,0,15000,0
PRV53960,No,2,1,800,400,600,0,2,0,800,0
PRV51340,No,2,2,120,60,80,0,2,0,120,0
PRV55376,No,7,5,490,70,300,0,7,0,490,0
PRV52109,No,7,7,4370,624.29,3300,0,7,0,4370,0
PRV55635,No,1,1,1200,1200,1200,0,1,0,1200,0
PRV53928,No,4,4,14700,3675,5000,3,1,0,14700,0
PRV57361,No,1,1,40,40,40,0,1,0,40,0
PRV51434,Yes,26,24,259060,9963.85,53000,24,2,259060,0,100
PRV51484,No,4,4,10130,2532.5,5000,2,2,0,10130,0
PRV53798,No,2,2,3300,1650,1900,0,2,0,3300,0
PRV56762,No,3,3,3830,1276.67,3000,1,2,0,3830,0
PRV56251,No,3,1,830,276.67,700,0,3,0,830,0
PRV54832,Yes,8,8,86170,10771.25,54000,5,3,86170,0,100
PRV57081,No,37,34,414000,11189.19,93000,37,0,0,414000,0
PRV54890,No,4,4,58000,14500,44000,4,0,0,58000,0
PRV56717,No,1,1,11000,11000,11000,1,0,0,11000,0
PRV55593,No,6,3,1370,228.33,800,0,6,0,1370,0
PRV52300,No,3,3,55000,18333.33,31000,3,0,0,55000,0
PRV55095,No,1,1,30,30,30,0,1,0,30,0
PRV53300,No,17,8,4730,278.24,2000,0,17,0,4730,0
PRV51396,No,3,3,11000,3666.67,6000,3,0,0,11000,0
PRV55933,No,47,41,365710,7781.06,34000,45,2,0,365710,0
PRV57154,No,1,1,300,300,300,0,1,0,300,0
PRV56679,No,2,1,90,45,80,0,2,0,90,0
PRV56442,Yes,122,94,897980,7360.49,57000,81,41,897980,0,100
PRV52072,No,45,42,400120,8891.56,43000,41,4,0,400120,0
PRV56021,No,3,3,550,183.33,300,0,3,0,550,0
PRV51342,No,34,33,319740,9404.12,57000,28,6,0,319740,0
PRV52795,No,1,1,400,400,400,0,1,0,400,0
PRV55177,No,5,5,1360,272,500,0,5,0,1360,0
PRV52193,No,4,3,810,202.5,700,0,4,0,810,0
PRV51149,Yes,116,108,1113000,9594.83,57000,116,0,1113000,0,100
PRV57023,No,15,15,173000,11533.33,31000,15,0,0,173000,0
PRV51074,No,6,6,31200,5200,15000,5,1,0,31200,0
PRV51062,No,4,4,45050,11262.5,25000,3,1,0,45050,0
PRV56601,No,1,1,3000,3000,3000,1,0,0,3000,0
PRV57103,Yes,60,41,315620,5260.33,57000,29,31,315620,0,100
PRV53312,No,5,4,5570,1114,5000,1,4,0,5570,0
PRV55742,No,10,6,55630,5563,23000,6,4,0,55630,0
PRV51421,Yes,85,81,865000,10176.47,57000,84,1,865000,0,100
PRV55707,No,7,7,51000,7285.71,13000,7,0,0,51000,0
PRV55147,Yes,6,6,112200,18700,57000,6,0,112200,0,100
PRV54802,No,1,1,80,80,80,0,1,0,80,0
PRV53453,No,4,4,38000,9500,14000,4,0,0,38000,0
PRV51801,No,1,1,30,30,30,0,1,0,30,0
PRV51841,No,8,7,119000,14875,57000,8,0,0,119000,0
PRV51303,No,2,1,70,35,60,0,2,0,70,0
PRV55534,No,2,1,290,145,200,0,2,0,290,0
PRV53959,Yes,77,74,866420,11252.21,67000,76,1,866420,0,100
PRV57127,No,9,9,77600,8622.22,21000,8,1,0,77600,0
PRV51383,No,10,10,89090,8909,32000,9,1,0,89090,0
PRV53611,No,1,1,30,30,30,0,1,0,30,0
PRV56425,Yes,17,14,45790,2693.53,12000,8,9,45790,0,100
PRV52299,No,6,4,770,128.33,500,0,6,0,770,0
PRV52558,No,8,7,1420,177.5,500,0,8,0,1420,0
PRV54772,Yes,132,111,1122680,8505.15,57000,109,23,1122680,0,100
PRV57057,No,5,1,200,40,100,0,5,0,200,0
PRV53419,No,5,5,43000,8600,25000,5,0,0,43000,0
PRV57324,No,23,22,188060,8176.52,35000,22,1,0,188060,0
PRV54942,Yes,25,21,338950,13558,124000,20,5,338950,0,100
PRV51008,No,2,2,25000,12500,21000,2,0,0,25000,0
PRV54134,No,3,3,10700,3566.67,5000,2,1,0,10700,0
PRV56664,No,1,1,57000,57000,57000,1,0,0,57000,0
PRV51572,No,1,1,5000,5000,5000,1,0,0,5000,0
PRV54952,Yes,13,13,142500,10961.54,79000,12,1,142500,0,100
PRV55242,No,11,8,62070,5642.73,15000,10,1,0,62070,0
PRV53471,No,2,2,19500,9750,19000,1,1,0,19500,0
PRV53911,Yes,18,15,177340,9852.22,38000,14,4,177340,0,100
PRV56350,Yes,68,58,782090,11501.32,57000,66,2,782090,0,100
PRV54720,No,9,9,127000,14111.11,27000,9,0,0,127000,0
PRV56768,No,4,4,17000,4250,8000,4,0,0,17000,0
PRV52884,Yes,17,4,6490,381.76,3300,0,17,6490,0,100
PRV57196,No,13,11,87380,6721.54,34000,10,3,0,87380,0
PRV53244,No,53,40,347210,6551.13,35000,42,11,0,347210,0
PRV51466,No,10,9,42950,4295,22000,5,5,0,42950,0
PRV57038,No,2,2,200,100,200,0,2,0,200,0
PRV54568,No,5,5,44000,8800,12000,5,0,0,44000,0
PRV53996,No,2,2,11000,5500,11000,2,0,0,11000,0
PRV56339,No,1,1,9000,9000,9000,1,0,0,9000,0
PRV56683,No,3,3,320,106.67,300,0,3,0,320,0
PRV55467,Yes,29,16,63070,2174.83,16000,6,23,63070,0,100
PRV55211,No,4,4,240,60,70,0,4,0,240,0
PRV52342,No,53,47,597180,11267.55,57000,51,2,0,597180,0
PRV56054,No,2,1,1800,900,1300,0,2,0,1800,0
PRV53233,No,13,12,96000,7384.62,13000,13,0,0,96000,0
PRV51508,No,12,11,179100,14925,39000,12,0,0,179100,0
PRV56571,No,3,3,27000,9000,18000,3,0,0,27000,0
PRV54944,No,3,3,200,66.67,100,0,3,0,200,0
PRV51795,No,2,2,2100,1050,2000,0,2,0,2100,0
PRV55083,No,2,2,150,75,100,0,2,0,150,0
PRV54933,Yes,29,23,267000,9206.9,41000,29,0,267000,0,100
PRV53441,No,14,13,184000,13142.86,57000,14,0,0,184000,0
PRV52609,Yes,7,5,61360,8765.71,15000,5,2,61360,0,100
PRV52180,No,5,5,64400,12880,28000,5,0,0,64400,0
PRV56587,Yes,25,25,243080,9723.2,43000,18,7,243080,0,100
PRV56469,No,37,32,401200,10843.24,57000,36,1,0,401200,0
PRV52352,No,1,1,500,500,500,0,1,0,500,0
PRV57408,No,1,1,70,70,70,0,1,0,70,0
PRV55131,No,2,2,47000,23500,32000,2,0,0,47000,0
PRV54075,Yes,63,47,296380,4704.44,60000,32,31,296380,0,100
PRV51386,No,4,4,230,57.5,80,0,4,0,230,0
PRV57469,No,6,4,1640,273.33,800,0,6,0,1640,0
PRV55914,Yes,23,23,158060,6872.17,20000,21,2,158060,0,100
PRV51607,No,2,2,14010,7005,14000,1,1,0,14010,0
PRV52095,No,1,1,5000,5000,5000,1,0,0,5000,0
PRV57419,No,2,2,190,95,100,0,2,0,190,0
PRV52641,No,22,20,164030,7455.91,29000,21,1,0,164030,0
PRV55213,No,3,3,67000,22333.33,57000,3,0,0,67000,0
PRV51919,No,6,6,101000,16833.33,40000,6,0,0,101000,0
PRV54963,No,1,1,13000,13000,13000,1,0,0,13000,0
PRV53137,No,1,1,500,500,500,0,1,0,500,0
PRV54840,No,2,1,20,10,10,0,2,0,20,0
PRV53776,Yes,51,49,530350,10399.02,73000,47,4,530350,0,100
PRV56772,No,7,7,36110,5158.57,14000,5,2,0,36110,0
PRV51628,No,2,2,13000,6500,8000,2,0,0,13000,0
PRV52114,Yes,125,100,1120420,8963.36,57000,105,20,1120420,0,100
PRV56782,No,9,4,830,92.22,500,0,9,0,830,0
PRV54429,No,4,3,29100,7275,14000,3,1,0,29100,0
PRV53934,No,1,1,30,30,30,0,1,0,30,0
PRV54423,No,1,1,100,100,100,0,1,0,100,0
PRV53895,Yes,61,18,15220,249.51,2100,0,61,15220,0,100
PRV54635,No,11,1,1500,136.36,500,0,11,0,1500,0
PRV55752,No,8,5,1100,137.5,600,0,8,0,1100,0
PRV57454,No,3,1,640,213.33,500,0,3,0,640,0
PRV54861,No,1,1,60,60,60,0,1,0,60,0
PRV51118,No,16,16,136000,8500,22000,16,0,0,136000,0
PRV54253,No,4,4,80000,20000,51000,4,0,0,80000,0
PRV51502,No,2,2,800,400,500,0,2,0,800,0
PRV52030,Yes,40,26,60310,1507.75,28000,4,36,60310,0,100
PRV52237,No,1,1,900,900,900,0,1,0,900,0
PRV53940,No,4,4,210,52.5,80,0,4,0,210,0
PRV56978,No,3,2,1200,400,700,0,3,0,1200,0
PRV55614,No,1,1,60,60,60,0,1,0,60,0
PRV54649,Yes,23,23,302200,13139.13,57000,22,1,302200,0,100
PRV56568,No,4,1,310,77.5,200,0,4,0,310,0
PRV55807,No,1,1,200,200,200,0,1,0,200,0
PRV55196,No,10,10,111400,11140,83000,6,4,0,111400,0
PRV54681,No,7,6,2340,334.29,1600,0,7,0,2340,0
PRV57636,No,5,5,28000,5600,9000,5,0,0,28000,0
PRV57382,No,5,5,85000,17000,57000,5,0,0,85000,0
PRV56220,No,3,3,17000,5666.67,7000,3,0,0,17000,0
PRV55333,No,4,3,310,77.5,200,0,4,0,310,0
PRV54387,No,5,5,750,150,300,0,5,0,750,0
PRV53359,No,4,3,1090,272.5,800,0,4,0,1090,0
PRV54008,No,2,2,330,165,200,0,2,0,330,0
PRV56104,Yes,5,4,1840,368,1600,0,5,1840,0,100
PRV53806,No,2,2,700,350,500,0,2,0,700,0
PRV51274,No,10,10,165000,16500,59000,10,0,0,165000,0
PRV55925,No,4,4,44000,11000,16000,4,0,0,44000,0
PRV52441,No,1,1,200,200,200,0,1,0,200,0
PRV52662,No,2,2,11000,5500,7000,2,0,0,11000,0
PRV52537,No,1,1,57000,57000,57000,1,0,0,57000,0
PRV52615,No,2,2,18000,9000,12000,2,0,0,18000,0
PRV51578,Yes,146,138,1275960,8739.45,57000,122,24,1275960,0,100
PRV51242,Yes,12,11,88300,7358.33,18000,11,1,88300,0,100
PRV54511,No,4,4,1480,370,1300,0,4,0,1480,0
PRV54208,No,10,8,109300,10930,28000,10,0,0,109300,0
PRV52876,No,19,18,178200,9378.95,42000,18,1,0,178200,0
PRV54575,No,34,32,447100,13150,95000,33,1,0,447100,0
PRV51139,No,7,7,41300,5900,14000,7,0,0,41300,0
PRV54661,No,3,3,84000,28000,68000,3,0,0,84000,0
PRV55141,No,1,1,60,60,60,0,1,0,60,0
PRV52162,No,3,3,17360,5786.67,14000,1,2,0,17360,0
PRV55896,Yes,25,22,182210,7288.4,43000,21,4,182210,0,100
PRV56916,No,11,10,113700,10336.36,29000,11,0,0,113700,0
PRV57699,No,3,3,26000,8666.67,10000,3,0,0,26000,0
PRV53872,No,13,13,105430,8110,28000,9,4,0,105430,0
PRV54818,No,5,5,46000,9200,26000,5,0,0,46000,0
PRV53111,No,9,7,62600,6955.56,13000,7,2,0,62600,0
PRV52955,No,2,2,1100,550,800,0,2,0,1100,0
PRV56813,No,1,1,100,100,100,0,1,0,100,0
PRV55338,No,2,2,160,80,90,0,2,0,160,0
PRV57310,Yes,65,56,665000,10230.77,57000,65,0,665000,0,100
PRV52990,Yes,22,17,190000,8636.36,29000,22,0,190000,0,100
PRV52833,No,4,4,26000,6500,10000,4,0,0,26000,0
PRV53126,No,1,1,200,200,200,0,1,0,200,0
PRV54652,No,1,1,70,70,70,0,1,0,70,0
PRV52145,No,7,6,1910,272.86,1100,0,7,0,1910,0
PRV53915,No,7,7,3660,522.86,3300,0,7,0,3660,0
PRV56854,No,1,1,0,0,0,0,1,0,0,0
PRV55774,No,4,3,48000,12000,26000,4,0,0,48000,0
PRV53680,No,1,1,70,70,70,0,1,0,70,0
PRV52530,No,1,1,3000,3000,3000,1,0,0,3000,0
PRV57290,No,2,2,55000,27500,55000,2,0,0,55000,0
PRV55143,No,1,1,10000,10000,10000,1,0,0,10000,0
PRV54616,No,2,2,23000,11500,18000,2,0,0,23000,0
PRV56820,No,2,1,360,180,300,0,2,0,360,0
PRV52123,Yes,169,142,1426940,8443.43,57000,162,7,1426940,0,100
PRV54056,Yes,21,15,197000,9380.95,30000,21,0,197000,0,100
PRV51958,No,2,2,3030,1515,3000,1,1,0,3030,0
PRV54461,No,12,12,152000,12666.67,32000,12,0,0,152000,0
PRV51550,No,18,18,106540,5918.89,25000,16,2,0,106540,0
PRV53047,No,2,1,10,5,10,0,2,0,10,0
PRV51100,No,5,5,78000,15600,33000,5,0,0,78000,0
PRV54741,No,4,4,1610,402.5,1300,0,4,0,1610,0
PRV57190,No,2,2,90,45,90,0,2,0,90,0
PRV57146,No,9,9,103000,11444.44,24000,9,0,0,103000,0
PRV52408,No,1,1,70,70,70,0,1,0,70,0
PRV53107,No,9,9,103000,11444.44,31000,9,0,0,103000,0
PRV51509,No,10,7,3980,398,3300,0,10,0,3980,0
PRV57336,No,4,4,1090,272.5,1000,0,4,0,1090,0
PRV51555,No,1,1,200,200,200,0,1,0,200,0
PRV55259,No,2,2,590,295,500,0,2,0,590,0
PRV53284,No,6,6,40000,6666.67,13000,6,0,0,40000,0
PRV55158,No,36,34,337720,9381.11,57000,29,7,0,337720,0
PRV53276,No,5,3,4290,858,4050,0,5,0,4290,0
PRV51154,No,5,4,3960,792,3300,0,5,0,3960,0
PRV57203,No,3,3,38080,12693.33,31000,2,1,0,38080,0
PRV52283,Yes,66,54,594700,9010.61,61000,66,0,594700,0,100
PRV55164,No,20,18,207890,10394.5,36000,17,3,0,207890,0
PRV52353,No,7,5,140000,20000,100000,6,1,0,140000,0
PRV54569,No,12,8,191000,15916.67,49000,12,0,0,191000,0
PRV52497,Yes,5,5,55050,11010,19000,4,1,55050,0,100
PRV54642,No,1,1,80,80,80,0,1,0,80,0
PRV51285,No,23,17,164110,7135.22,57000,15,8,0,164110,0
PRV54367,Yes,330,286,3041980,9218.12,57000,322,8,3041980,0,100
PRV55702,No,1,1,80,80,80,0,1,0,80,0
PRV56811,No,11,11,91160,8287.27,35000,8,3,0,91160,0
PRV52325,Yes,32,24,256650,8020.31,32000,27,5,256650,0,100
PRV55387,No,6,6,90000,15000,57000,6,0,0,90000,0
PRV52653,No,5,4,68040,13608,30000,4,1,0,68040,0
PRV56389,No,2,1,550,275,500,0,2,0,550,0
PRV53714,No,1,1,3300,3300,3300,0,1,0,3300,0
PRV51692,No,1,1,100,100,100,0,1,0,100,0
PRV57093,No,1,1,5000,5000,5000,1,0,0,5000,0
PRV54284,No,22,6,64050,2911.36,14000,8,14,0,64050,0
PRV52369,No,15,9,4900,326.67,2400,0,15,0,4900,0
PRV54433,No,2,1,220,110,200,0,2,0,220,0
PRV55111,No,2,2,1210,605,1200,0,2,0,1210,0
PRV52247,No,1,1,50,50,50,0,1,0,50,0
PRV56901,No,1,1,200,200,200,0,1,0,200,0
PRV52071,No,14,5,12600,900,3300,0,14,0,12600,0
PRV56663,No,24,16,105700,4404.17,20000,13,11,0,105700,0
PRV51431,No,26,23,220050,8463.46,23000,25,1,0,220050,0
PRV54831,No,5,5,31600,6320,20000,4,1,0,31600,0
PRV51405,No,4,4,9500,2375,5000,2,2,0,9500,0
PRV56716,No,4,3,500,125,300,0,4,0,500,0
PRV57170,Yes,6,5,3880,646.67,1900,0,6,3880,0,100
PRV52846,Yes,176,164,2099870,11931.08,57000,175,1,2099870,0,100
PRV53799,No,35,33,106750,3050,36000,14,21,0,106750,0
PRV51842,Yes,120,92,1166270,9718.92,45000,117,3,1166270,0,100
PRV53749,Yes,26,22,231270,8895,32000,24,2,231270,0,100
PRV56445,No,32,30,210000,6562.5,21000,32,0,0,210000,0
PRV53114,Yes,14,10,274000,19571.43,102000,14,0,274000,0,100
PRV52509,No,6,6,96000,16000,57000,6,0,0,96000,0
PRV51250,No,1,1,80,80,80,0,1,0,80,0
PRV52126,No,40,38,369050,9226.25,20000,39,1,0,369050,0
PRV51148,Yes,47,41,403580,8586.81,37000,34,13,403580,0,100
PRV56671,No,3,2,25000,8333.33,16000,3,0,0,25000,0
PRV51568,No,9,9,88000,9777.78,15000,9,0,0,88000,0
PRV51494,No,2,2,1700,850,1400,0,2,0,1700,0
PRV51304,No,2,2,28000,14000,25000,2,0,0,28000,0
